New_Task_ID,Original_Task,Input_Transformation,Output_Transformation
b54f2df5,3bdb4ada.json,rotate_90_cw+reflect_vertical,"color_permute(4->5,5->7,7->8,8->4)+reflect_vertical"
1c557f31,3befdf3e.json,rotate_180+reflect_vertical,reflect_horizontal+rotate_90_cw
9baaa3c6,3c9b0459.json,"rotate_90_cw+color_permute(1->7,2->8,3->4,4->5,5->9,7->3,8->2,9->1)","rotate_90_cw+color_permute(1->7,2->8,3->4,4->5,5->9,7->3,8->2,9->1)"
b6dbb072,3de23699.json,"reflect_vertical+color_permute(2->4,3->6,4->2,6->3)","color_permute(2->4,3->6,4->2,6->3)+reflect_horizontal"
032d3332,3eda0437.json,"color_permute(1->6,5->1,6->5)+rotate_90_ccw","rotate_90_cw+color_permute(1->6,5->1,6->5)"
c5daf378,3f7978a0.json,"color_permute(5->8,8->5)+rotate_90_cw","reflect_horizontal+color_permute(5->8,8->5)"
149cd685,40853293.json,reflect_vertical+rotate_90_cw,reflect_horizontal+rotate_180
36f50878,41e4d17e.json,"color_permute(6->8,8->6)+reflect_horizontal","color_permute(6->8,8->6)+rotate_90_ccw"
4f76bc1d,4258a5f9.json,rotate_180+reflect_vertical,"color_permute(1->5,5->1)+rotate_90_cw"
e01b364b,4347f46a.json,"reflect_vertical+color_permute(2->5,3->7,4->3,5->2,6->8,7->4,8->6)",rotate_180+reflect_horizontal
c4c542d3,444801d8.json,"rotate_90_ccw+color_permute(2->7,3->2,4->6,6->3,7->4)","reflect_horizontal+color_permute(2->7,3->2,4->6,6->3,7->4)"
cee1a662,445eab21.json,"color_permute(2->6,3->9,4->8,6->2,8->3,9->4)+reflect_horizontal",reflect_horizontal+rotate_90_ccw
b9ee4e13,44d8ac46.json,"color_permute(2->5,5->2)+reflect_vertical","rotate_90_ccw+color_permute(2->5,5->2)"
e7dbf2a8,44f52bb0.json,"rotate_180+color_permute(2->7,7->2)","rotate_180+color_permute(2->7,7->2)"
610ef338,46442a0e.json,rotate_180+reflect_horizontal,"rotate_180+color_permute(1->6,4->8,6->7,7->4,8->1)"
92c1cd40,469497ad.json,"rotate_90_ccw+color_permute(1->3,2->1,3->9,4->6,6->8,7->4,8->2,9->7)","color_permute(1->3,2->1,3->9,4->6,6->8,7->4,8->2,9->7)+reflect_horizontal"
4b42a65f,46f33fce.json,"color_permute(1->3,3->6,6->8,8->1)+reflect_horizontal",reflect_vertical+rotate_90_ccw
167827d0,47c1f68c.json,rotate_90_ccw+reflect_horizontal,"color_permute(1->3,3->8,4->1,8->4)+rotate_90_ccw"
454575c8,484b58aa.json,reflect_horizontal+rotate_90_cw,reflect_horizontal+rotate_180
6757b18a,48d8fb45.json,rotate_90_cw+reflect_horizontal,"rotate_90_cw+color_permute(1->2,2->3,3->1,4->5,5->4)"
19d24172,496994bd.json,"rotate_90_cw+color_permute(2->5,5->8,8->2)","rotate_90_cw+color_permute(2->5,5->8,8->2)"
c40487fe,49d1d64f.json,reflect_vertical+rotate_90_ccw,"color_permute(1->8,2->3,3->1,8->2)+reflect_vertical"
3e0a85fb,4be741c5.json,rotate_90_ccw+reflect_vertical,rotate_90_ccw+reflect_vertical
6e8934d0,4c4377d9.json,"rotate_90_ccw+color_permute(3->4,4->3)","rotate_90_ccw+color_permute(3->4,4->3)"
2498386c,4c5c2cf0.json,"rotate_180+color_permute(1->2,2->8,3->1,8->3)","reflect_vertical+color_permute(1->2,2->8,3->1,8->3)"
36a13b85,508bd3b6.json,"rotate_180+color_permute(2->8,3->2,8->3)",rotate_90_cw+reflect_vertical
618c12d0,5117e062.json,"color_permute(1->7,2->6,4->1,6->8,7->4,8->2)+reflect_horizontal",rotate_180+reflect_horizontal
167b7003,5168d44c.json,"reflect_vertical+color_permute(2->3,3->2)","color_permute(2->3,3->2)+reflect_vertical"
5602c564,53b68214.json,reflect_vertical+rotate_90_cw,"color_permute(1->2,2->6,3->1,6->3)+reflect_horizontal"
161b175b,543a7ed5.json,"color_permute(3->4,4->3)+reflect_vertical","rotate_90_cw+color_permute(3->4,4->3)"
916d5459,54d82841.json,"rotate_180+color_permute(4->5,5->8,6->4,8->6)","reflect_horizontal+color_permute(4->5,5->8,6->4,8->6)"
4b2c7d1c,54d9e175.json,"color_permute(1->6,2->7,3->2,4->8,5->3,6->9,7->5,8->4,9->1)+rotate_90_cw","color_permute(1->6,2->7,3->2,4->8,5->3,6->9,7->5,8->4,9->1)+reflect_horizontal"
ea521428,5521c0d9.json,"reflect_horizontal+color_permute(1->4,4->1)","reflect_horizontal+color_permute(1->4,4->1)"
9ee02fe7,5582e5ca.json,"color_permute(1->8,3->6,4->9,6->1,8->3,9->4)+rotate_90_cw",reflect_vertical+rotate_90_cw
6111a11a,5614dbcf.json,"color_permute(2->8,3->4,4->5,5->7,6->2,7->9,8->6,9->3)+rotate_90_cw","color_permute(2->8,3->4,4->5,5->7,6->2,7->9,8->6,9->3)+reflect_horizontal"
7511ed71,56ff96f3.json,rotate_180+reflect_horizontal,"color_permute(3->6,6->7,7->8,8->3)+reflect_horizontal"
11e48acb,5ad4f10b.json,"color_permute(1->8,4->6,6->1,8->4)+reflect_vertical","color_permute(1->8,4->6,6->1,8->4)+reflect_vertical"
6429a6f5,5bd6f4ac.json,"rotate_180+color_permute(2->7,3->4,4->3,5->6,6->8,7->2,8->5)",rotate_90_cw+reflect_vertical
cefb8789,5c0a986e.json,"color_permute(1->2,2->1)+reflect_horizontal",reflect_horizontal+rotate_90_cw
468052ce,60b61512.json,"color_permute(4->7,7->4)+reflect_vertical","rotate_90_cw+color_permute(4->7,7->4)"
7d5ffa16,6150a2bd.json,rotate_90_cw+reflect_horizontal,"color_permute(1->7,3->5,5->6,6->1,7->8,8->3)+rotate_90_cw"
58459432,623ea044.json,"color_permute(2->6,6->7,7->8,8->2)+reflect_vertical","color_permute(2->6,6->7,7->8,8->2)+rotate_90_ccw"
05e51828,62c24649.json,"color_permute(2->3,3->2)+rotate_90_cw","reflect_vertical+color_permute(2->3,3->2)"
620f917b,63613498.json,rotate_90_cw+reflect_vertical,"rotate_90_cw+color_permute(1->6,2->8,3->1,4->3,5->2,6->9,8->4,9->5)"
95912f88,6430c8c4.json,"reflect_vertical+color_permute(2->4,3->7,4->2,7->3)","rotate_90_cw+color_permute(2->4,3->7,4->2,7->3)"
70ed98cf,6455b5f5.json,rotate_90_ccw+reflect_vertical,"color_permute(1->2,2->1)+reflect_vertical"
4783dd7a,67385a82.json,"reflect_horizontal+color_permute(3->8,8->3)",reflect_vertical+rotate_90_ccw
f37df485,6773b310.json,reflect_horizontal+rotate_90_ccw,rotate_180+reflect_horizontal
87aa832b,67a3c6ac.json,reflect_horizontal+rotate_90_ccw,"color_permute(1->2,2->1,6->7,7->6)+reflect_horizontal"
c38ba3b2,67e8384a.json,reflect_vertical+rotate_90_cw,"rotate_90_cw+color_permute(1->2,2->7,4->8,5->1,6->5,7->6,8->4)"
e7b17cf4,681b3aeb.json,rotate_180+reflect_vertical,"rotate_90_cw+color_permute(1->4,2->6,4->8,6->7,7->2,8->1)"
0a710c9d,6855a6e4.json,reflect_horizontal+rotate_180,"rotate_90_ccw+color_permute(2->5,5->2)"
dd76ebda,68b16354.json,"rotate_90_cw+color_permute(1->4,2->1,3->2,4->3,7->8,8->7)","rotate_90_cw+color_permute(1->4,2->1,3->2,4->3,7->8,8->7)"
dea8adbe,694f12f3.json,"color_permute(1->4,2->1,4->2)+rotate_90_ccw","reflect_horizontal+color_permute(1->4,2->1,4->2)"
9e089267,6b9890af.json,"rotate_90_cw+color_permute(1->2,2->3,3->4,4->1)","reflect_horizontal+color_permute(1->2,2->3,3->4,4->1)"
72c08744,6c434453.json,"reflect_horizontal+color_permute(1->2,2->1)",reflect_horizontal+rotate_90_cw
f503d949,6cdd2623.json,"rotate_180+color_permute(1->5,2->6,4->7,5->2,6->4,7->1)",reflect_vertical+rotate_180
47979886,6d0160f0.json,"color_permute(1->3,2->5,3->2,4->9,5->7,6->4,7->8,8->6,9->1)+rotate_90_ccw","reflect_vertical+color_permute(1->3,2->5,3->2,4->9,5->7,6->4,7->8,8->6,9->1)"
4d4d2a48,6d0aefbc.json,"rotate_180+color_permute(6->8,8->6)",reflect_vertical+rotate_90_cw
3c06d5f3,6d75e8bb.json,reflect_horizontal+rotate_90_cw,reflect_horizontal+rotate_90_ccw
8e6a2920,6e02f1e3.json,"color_permute(2->5,3->2,5->3)+reflect_vertical","reflect_vertical+color_permute(2->5,3->2,5->3)"
2026e2f0,6e19193c.json,rotate_180+reflect_vertical,"color_permute(7->8,8->7)+rotate_90_ccw"
e7f43f17,6e82a1ae.json,"rotate_90_ccw+color_permute(2->5,5->2)",reflect_vertical+rotate_180
1de12dc9,6ecd11f4.json,"rotate_90_cw+color_permute(1->8,2->6,4->1,5->2,6->9,8->5,9->4)",reflect_horizontal+rotate_90_ccw
671396d1,6f8cd79b.json,rotate_90_cw+reflect_vertical,rotate_90_cw+color_permute(8->2)
b348b942,6fa7a44f.json,rotate_90_ccw+reflect_horizontal,"reflect_horizontal+color_permute(1->7,2->5,4->1,5->6,6->2,7->8,8->4)"
10f37aa4,7447852a.json,rotate_90_cw+reflect_horizontal,reflect_horizontal+rotate_90_ccw
79adb1a8,7468f01a.json,reflect_horizontal+rotate_90_cw,"color_permute(4->6,6->4)+reflect_vertical"
99303440,746b3537.json,"reflect_horizontal+color_permute(1->3,2->8,3->2,4->1,8->4)","color_permute(1->3,2->8,3->2,4->1,8->4)+rotate_90_cw"
090173db,74dd1130.json,"color_permute(1->6,2->8,3->2,4->5,5->1,6->9,8->4,9->3)+reflect_vertical",rotate_90_cw+reflect_vertical
59cffbbb,75b8110e.json,"reflect_horizontal+color_permute(4->5,5->9,6->4,9->6)","color_permute(4->5,5->9,6->4,9->6)+rotate_90_ccw"
450c4bc5,760b3cac.json,"color_permute(4->8,8->4)+rotate_180","color_permute(4->8,8->4)+reflect_vertical"
aecea5fe,77fdfe62.json,"color_permute(2->9,3->7,4->6,5->3,6->8,7->4,8->5,9->2)+reflect_vertical","color_permute(2->9,3->7,4->6,5->3,6->8,7->4,8->5,9->2)+rotate_90_ccw"
9c5cfe5e,780d0b14.json,reflect_horizontal+rotate_90_cw,rotate_90_ccw+reflect_vertical
c5014dfd,7837ac64.json,reflect_vertical+rotate_90_ccw,reflect_vertical+rotate_90_ccw
5eb7c7be,794b24be.json,"color_permute(1->2,2->1)+reflect_horizontal","color_permute(1->2,2->1)+reflect_vertical"
a2f61697,7b7f7511.json,"color_permute(2->3,3->4,4->8,5->2,8->5)+rotate_90_ccw","reflect_horizontal+color_permute(2->3,3->4,4->8,5->2,8->5)"
b3a42f23,7c008303.json,"color_permute(1->4,2->6,3->7,4->8,5->2,6->3,7->5,8->1)+reflect_vertical",rotate_90_ccw+reflect_vertical
86f1983e,7ddcd7ec.json,"reflect_horizontal+color_permute(3->7,4->3,7->8,8->4)",rotate_90_cw+reflect_vertical
bfc1245c,7e0986d6.json,"color_permute(1->5,2->4,3->8,4->2,5->3,8->1)+reflect_horizontal","reflect_vertical+color_permute(1->5,2->4,3->8,4->2,5->3,8->1)"
425720ff,7f4411dc.json,reflect_horizontal+rotate_180,"color_permute(5->8,8->5)+reflect_vertical"
2361d3ab,7fe24cdd.json,rotate_90_ccw+reflect_vertical,"reflect_vertical+color_permute(1->3,2->8,3->5,5->2,6->1,8->6)"
ee2d2151,810b9b61.json,"rotate_90_ccw+color_permute(1->3,3->1)","color_permute(1->3,3->1)+rotate_90_ccw"
046a7efd,82819916.json,"reflect_horizontal+color_permute(1->2,2->6,3->1,6->8,8->3)","color_permute(1->2,2->6,3->1,6->8,8->3)+rotate_90_ccw"
c66c16e7,834ec97d.json,"rotate_90_cw+color_permute(3->4,4->3,6->9,9->6)",rotate_90_ccw+reflect_vertical
a57585d8,8403a5d5.json,"rotate_90_ccw+color_permute(1->5,2->3,3->4,4->1,5->2)",rotate_90_ccw+reflect_vertical
7a3cc123,846bdb03.json,"reflect_vertical+color_permute(2->8,3->4,4->3,7->2,8->7)","rotate_180+color_permute(2->8,3->4,4->3,7->2,8->7)"
b4dbeaa5,855e0971.json,"color_permute(1->8,2->3,3->4,4->2,8->1)+rotate_180","color_permute(1->8,2->3,3->4,4->2,8->1)+reflect_vertical"
5ce79aaa,85c4e7cd.json,"color_permute(1->7,2->1,3->8,6->3,7->6,8->2)+reflect_horizontal",reflect_horizontal+rotate_90_cw
3ab8310f,868de0fa.json,"rotate_90_cw+color_permute(1->7,2->1,7->2)","color_permute(1->7,2->1,7->2)+rotate_90_ccw"
0d396bc8,8731374e.json,"color_permute(1->2,2->9,3->5,5->1,6->7,7->8,8->6,9->3)+rotate_90_cw",reflect_vertical+rotate_180
20b14116,88a10436.json,"rotate_90_ccw+color_permute(1->3,3->5,5->6,6->1)","color_permute(1->3,3->5,5->6,6->1)+rotate_90_cw"
b71fe563,88a62173.json,"reflect_vertical+color_permute(1->8,2->1,8->2)","rotate_90_ccw+color_permute(1->8,2->1,8->2)"
0a90cf76,8be77c9e.json,reflect_horizontal+color_permute(1->7),rotate_90_cw+reflect_horizontal
e6bd3db6,8d5021e8.json,"reflect_vertical+color_permute(2->5,3->8,5->3,8->2)","color_permute(2->5,3->8,5->3,8->2)+reflect_horizontal"
50bc401f,8d510a79.json,reflect_vertical+rotate_90_ccw,rotate_90_ccw+reflect_vertical
bfda3314,8e1813be.json,"reflect_horizontal+color_permute(1->6,2->8,3->2,4->1,6->7,7->3,8->4)","rotate_90_ccw+color_permute(1->6,2->8,3->2,4->1,6->7,7->3,8->4)"
c3b771c7,8e5a5113.json,rotate_180+reflect_horizontal,reflect_vertical+rotate_90_cw
9c3aaa88,8eb1be9a.json,"color_permute(1->2,2->1)+reflect_horizontal",rotate_90_cw+reflect_vertical
0a80c04c,8efcae92.json,"color_permute(1->2,2->1)+rotate_180","reflect_vertical+color_permute(1->2,2->1)"
e8f6df9e,8f2ea7aa.json,reflect_vertical+rotate_90_ccw,"reflect_horizontal+color_permute(7->8,8->7)"
c0384769,90c28cc7.json,reflect_horizontal+rotate_180,reflect_vertical+rotate_90_cw
29836e31,91413438.json,reflect_vertical+rotate_90_cw,"rotate_180+color_permute(2->6,6->8,8->2)"
7cb6a0a6,91714a58.json,reflect_horizontal+rotate_90_cw,"color_permute(1->2,2->9,3->5,4->7,5->1,7->4,8->3,9->8)+reflect_vertical"
b31c907a,9172f3a0.json,"rotate_90_ccw+color_permute(1->7,3->1,6->3,7->6)",rotate_90_cw+reflect_horizontal
4957bb64,928ad970.json,reflect_vertical+rotate_180,"rotate_180+color_permute(1->5,3->1,4->3,5->8,8->4)"
b3f0563c,941d9a10.json,"color_permute(2->3,3->2)+reflect_horizontal",reflect_vertical+rotate_90_ccw
738427a5,94f9d214.json,"color_permute(2->3,3->2)+reflect_horizontal",reflect_vertical+rotate_180
ecf6f92a,952a094c.json,"rotate_90_cw+color_permute(1->7,3->1,4->6,5->3,6->4,7->8,8->5)",reflect_vertical+rotate_90_ccw
067110be,9565186b.json,"color_permute(1->2,2->4,4->1)+rotate_90_cw",rotate_180+reflect_vertical
8f335580,95990924.json,"color_permute(2->5,3->4,4->2,5->3)+rotate_90_ccw",rotate_90_cw+reflect_horizontal
b5c44148,963e52fc.json,"reflect_vertical+color_permute(1->3,2->1,3->2)",rotate_180+reflect_vertical
b58a9cd4,97999447.json,"color_permute(2->8,3->2,4->3,5->6,6->4,8->5)+rotate_90_cw","color_permute(2->8,3->2,4->3,5->6,6->4,8->5)+rotate_90_cw"
2e5464af,98cf29f8.json,reflect_horizontal+rotate_90_cw,"color_permute(2->5,3->2,4->7,5->4,7->3)+reflect_horizontal"
4551b948,995c5fa3.json,rotate_180+reflect_horizontal,"reflect_horizontal+color_permute(2->5,3->2,4->3,5->8,8->4)"
206096ef,99b1bc43.json,"color_permute(2->4,3->2,4->3)+reflect_vertical","reflect_vertical+color_permute(2->4,3->2,4->3)"
64e4a671,99fa7670.json,"color_permute(2->3,3->2,5->8,7->5,8->7)+reflect_horizontal",reflect_vertical+rotate_180
1c6836b4,9af7a82c.json,"color_permute(1->3,2->1,3->4,4->8,8->2)+rotate_180","color_permute(1->3,2->1,3->4,4->8,8->2)+reflect_vertical"
a53cf1b5,9dfd6313.json,"reflect_vertical+color_permute(1->4,2->1,4->5,5->6,6->2)","rotate_90_ccw+color_permute(1->4,2->1,4->5,5->6,6->2)"
a92d3271,9ecd008a.json,reflect_vertical+rotate_90_ccw,rotate_90_cw+reflect_vertical
070b8dfe,9f236235.json,"rotate_180+color_permute(1->3,2->4,3->2,4->1)","rotate_90_ccw+color_permute(1->3,2->4,3->2,4->1)"
9607308b,a1570a43.json,"reflect_horizontal+color_permute(2->3,3->2)","color_permute(2->3,3->2)+rotate_90_cw"
dad097b8,a2fd1cf0.json,"rotate_90_ccw+color_permute(3->8,8->3)","rotate_90_cw+color_permute(3->8,8->3)"
10a1ecce,a3325580.json,rotate_180+reflect_horizontal,"color_permute(1->7,2->5,3->2,4->8,5->9,6->1,7->6,8->4,9->3)+rotate_90_cw"
51f9ddcb,a3df8b1e.json,rotate_180+color_permute(1->6),color_permute(1->6)+rotate_90_cw
01613f44,a416b8f3.json,"color_permute(1->8,2->6,3->1,4->2,5->4,6->5,8->3)+rotate_90_cw","reflect_horizontal+color_permute(1->8,2->6,3->1,4->2,5->4,6->5,8->3)"
4cd3d8b4,a48eeaf7.json,"rotate_180+color_permute(2->5,5->2)","reflect_vertical+color_permute(2->5,5->2)"
73f9fab4,a5313dff.json,reflect_horizontal+rotate_90_ccw,rotate_180+reflect_vertical
b82f7b0b,a5f85a15.json,"rotate_180+color_permute(2->9,3->2,9->3)","color_permute(2->9,3->2,9->3)+reflect_horizontal"
43ec8f4a,a61ba2ce.json,"rotate_180+color_permute(1->6,2->1,4->8,6->4,8->2)","rotate_90_ccw+color_permute(1->6,2->1,4->8,6->4,8->2)"
623264a3,a61f2674.json,"color_permute(1->5,5->1)+reflect_horizontal","rotate_180+color_permute(1->5,5->1)"
b84b5946,a65b410d.json,rotate_90_cw+reflect_horizontal,"rotate_180+color_permute(1->3,2->1,3->2)"
66bc11ba,a68b268e.json,"color_permute(6->8,8->6)+reflect_horizontal",rotate_90_ccw+reflect_horizontal
295649a1,a699fb00.json,rotate_90_ccw+reflect_horizontal,rotate_90_ccw+reflect_horizontal
4835d2c1,a740d043.json,"color_permute(1->3,2->1,3->2)+rotate_180","color_permute(1->3,2->1,3->2)+reflect_horizontal"
1bd28b02,a79310a0.json,rotate_180+reflect_horizontal,"rotate_90_cw+color_permute(2->8,8->2)"
ed3a86a4,a85d4709.json,reflect_vertical+rotate_180,"color_permute(2->5,3->2,4->3,5->4)+reflect_vertical"
83155cc8,a87f7484.json,rotate_90_cw+reflect_vertical,"color_permute(2->3,3->5,4->6,5->7,6->8,7->4,8->2)+rotate_90_ccw"
6e38740c,a9f96cdd.json,"reflect_vertical+color_permute(3->6,6->7,7->3)","color_permute(3->6,6->7,7->3)+rotate_90_cw"
55ef957c,aabf363d.json,"color_permute(3->8,4->6,6->3,8->4)+reflect_horizontal","color_permute(3->8,4->6,6->3,8->4)+rotate_90_ccw"
24a82b6b,ac0a08a4.json,reflect_horizontal+rotate_180,"reflect_horizontal+color_permute(1->4,3->9,4->6,6->7,7->3,9->1)"
855fc433,ae3edfdc.json,"color_permute(1->7,2->1,3->2,7->3)+reflect_vertical","color_permute(1->7,2->1,3->2,7->3)+reflect_horizontal"
8dfc4875,ae4f1146.json,"reflect_horizontal+color_permute(1->8,8->1)","reflect_vertical+color_permute(1->8,8->1)"
6a64a65b,aedd82e4.json,reflect_horizontal+rotate_180,reflect_vertical+rotate_90_ccw
f36bcbf2,af902bf9.json,"reflect_vertical+color_permute(2->4,4->2)",rotate_90_ccw+reflect_horizontal
5da93083,b0c4d837.json,"reflect_horizontal+color_permute(5->8,8->5)",rotate_180+reflect_vertical
e4791714,b190f7f5.json,"rotate_90_cw+color_permute(1->8,2->3,3->2,4->1,8->4)","rotate_90_cw+color_permute(1->8,2->3,3->2,4->1,8->4)"
ffcc26d3,b1948b0a.json,rotate_90_cw+reflect_horizontal,rotate_180+reflect_horizontal
795ca9be,b230c067.json,"reflect_horizontal+color_permute(2->8,8->2)","rotate_90_cw+color_permute(2->8,8->2)"
5998e33b,b27ca6d3.json,"rotate_90_cw+color_permute(2->3,3->2)","rotate_180+color_permute(2->3,3->2)"
4611d6cc,b2862040.json,rotate_90_ccw+reflect_vertical,rotate_90_ccw+reflect_horizontal
3c2d97d4,b60334d2.json,"reflect_vertical+color_permute(1->5,5->1)",rotate_90_cw+reflect_horizontal
72d00480,b6afb2da.json,reflect_horizontal+rotate_90_ccw,"color_permute(1->2,2->5,5->1)+rotate_90_ccw"
82e1b50f,b7249182.json,"rotate_180+color_permute(1->2,2->3,3->1,5->7,6->5,7->6)",reflect_vertical+rotate_90_ccw
73f0adca,b8825c91.json,"color_permute(1->7,2->9,3->5,4->1,5->2,6->3,7->4,8->6,9->8)+rotate_180","color_permute(1->7,2->9,3->5,4->1,5->2,6->3,7->4,8->6,9->8)+rotate_180"
bee8d67f,b8cdaf2b.json,"color_permute(1->2,2->4,3->6,4->8,6->1,8->3)+reflect_horizontal","color_permute(1->2,2->4,3->6,4->8,6->1,8->3)+rotate_180"
34e8e22f,b91ae062.json,rotate_90_ccw+reflect_horizontal,"rotate_90_cw+color_permute(2->6,3->2,6->7,7->9,8->3,9->8)"
dc2c3900,b94a9452.json,reflect_horizontal+rotate_90_cw,rotate_90_cw+reflect_vertical
37102933,b9b7f026.json,rotate_180+reflect_vertical,"color_permute(2->4,3->6,4->3,6->7,7->8,8->2)+reflect_vertical"
6378cb17,ba26e723.json,rotate_180+reflect_vertical,"color_permute(4->6,6->4)+reflect_vertical"
7d92c666,ba97ae07.json,"reflect_horizontal+color_permute(1->2,2->8,3->7,6->1,7->6,8->3)",reflect_horizontal+rotate_90_ccw
78e5d511,bb43febb.json,"color_permute(2->5,5->2)+reflect_vertical","rotate_90_cw+color_permute(2->5,5->2)"
abd000c4,bbc9ae5d.json,"color_permute(1->8,2->1,5->2,7->5,8->7)+reflect_vertical",rotate_180+reflect_vertical
b21daa4a,bc1d5164.json,rotate_90_cw+reflect_horizontal,"reflect_horizontal+color_permute(2->8,3->4,4->2,8->3)"
52aa7778,bd4472b8.json,rotate_90_cw+reflect_vertical,reflect_vertical+rotate_90_ccw
24318e65,bda2d7a6.json,rotate_90_cw+reflect_horizontal,reflect_horizontal+rotate_90_cw
e2e8cb40,bdad9b1f.json,"color_permute(2->8,4->2,8->4)+rotate_90_cw","color_permute(2->8,4->2,8->4)+reflect_horizontal"
cf0c1571,be94b721.json,rotate_90_ccw+reflect_vertical,"rotate_180+color_permute(1->5,2->4,3->7,4->6,5->1,6->3,7->2)"
3447151b,beb8660c.json,"color_permute(2->3,3->4,4->8,5->2,6->9,7->5,8->7,9->6)+reflect_horizontal",rotate_90_ccw+reflect_horizontal
fdce2d73,c0f76784.json,"rotate_180+color_permute(5->8,6->7,7->5,8->6)",rotate_90_cw+reflect_horizontal
496f84ba,c3e719e8.json,"rotate_180+color_permute(1->3,3->9,4->8,5->4,6->1,7->6,8->7,9->5)",rotate_90_ccw+reflect_horizontal
5f0f1ffc,c3f564a4.json,rotate_180+reflect_horizontal,"color_permute(1->7,2->3,3->5,4->6,5->2,6->8,7->4,8->1)+reflect_vertical"
0e9d2254,c59eb873.json,"color_permute(1->2,2->5,5->8,6->1,8->6)+rotate_180","reflect_horizontal+color_permute(1->2,2->5,5->8,6->1,8->6)"
8a1f913f,c8f0f002.json,rotate_90_cw+reflect_horizontal,rotate_90_cw+reflect_vertical
ba1ad016,c9e6f938.json,rotate_180+color_permute(7->8),rotate_90_ccw+reflect_horizontal
9da00676,c9f8e694.json,rotate_180+reflect_vertical,"reflect_horizontal+color_permute(1->3,2->8,3->4,4->2,5->1,7->5,8->7)"
a1401052,cbded52d.json,"color_permute(1->7,2->4,3->2,4->3,7->8,8->1)+rotate_90_cw","rotate_90_cw+color_permute(1->7,2->4,3->2,4->3,7->8,8->1)"
7cd3dbb3,cce03e0d.json,"rotate_90_ccw+color_permute(1->2,2->1)","rotate_180+color_permute(1->2,2->1)"
0dcc1f4c,cdecee7f.json,"color_permute(1->7,3->9,4->1,6->4,7->6,8->3,9->8)+reflect_horizontal","color_permute(1->7,3->9,4->1,6->4,7->6,8->3,9->8)+reflect_horizontal"
4d557797,ce22a75a.json,rotate_180+reflect_vertical,"color_permute(1->5,5->1)+rotate_90_cw"
3f7b6909,ce4f8723.json,"color_permute(1->3,2->4,3->2,4->1)+reflect_vertical","reflect_horizontal+color_permute(1->3,2->4,3->2,4->1)"
ae6d99c8,ce9e57f2.json,rotate_180+reflect_horizontal,"rotate_90_cw+color_permute(2->8,8->2)"
806ba128,cf98881b.json,reflect_vertical+rotate_180,"rotate_180+color_permute(1->2,2->9,9->1)"
6c0bf582,d037b0a7.json,reflect_vertical+rotate_90_ccw,"rotate_90_ccw+color_permute(2->8,3->2,4->7,6->4,7->3,8->6)"
74be81a2,d06dbe63.json,"color_permute(5->8,8->5)+rotate_90_ccw","reflect_horizontal+color_permute(5->8,8->5)"
2d0f04fd,d0f5fe59.json,rotate_180+reflect_horizontal,reflect_vertical+color_permute(8->9)
bebeb76b,d10ecb37.json,rotate_90_ccw+reflect_vertical,reflect_vertical+rotate_90_cw
d74d6eb3,d13f3404.json,"rotate_90_cw+color_permute(1->4,2->9,3->2,4->6,6->1,9->3)","reflect_vertical+color_permute(1->4,2->9,3->2,4->6,6->1,9->3)"
7496e082,d23f8c26.json,"rotate_90_cw+color_permute(1->8,2->5,3->1,5->9,6->2,8->6,9->3)","rotate_180+color_permute(1->8,2->5,3->1,5->9,6->2,8->6,9->3)"
9a0d8fff,d2abd087.json,"color_permute(1->2,2->5,5->1)+reflect_vertical","rotate_90_ccw+color_permute(1->2,2->5,5->1)"
50894f5b,d364b489.json,"color_permute(1->2,2->6,6->1)+reflect_vertical",reflect_horizontal+rotate_90_ccw
725e9bae,d406998b.json,reflect_vertical+rotate_180,"rotate_180+color_permute(3->5,5->3)"
83206fc8,d43fd935.json,"color_permute(1->8,2->6,6->1,8->2)+rotate_90_ccw","reflect_horizontal+color_permute(1->8,2->6,6->1,8->2)"
8e0a75b5,d4a91cb9.json,"rotate_90_cw+color_permute(4->8,8->4)","color_permute(4->8,8->4)+rotate_90_cw"
1a110b1e,d4f3cd78.json,"color_permute(5->8,8->5)+reflect_vertical",rotate_180+reflect_horizontal
59d5fbe8,d511f180.json,"color_permute(1->6,2->1,3->9,4->7,6->3,7->8,8->4,9->2)+reflect_horizontal","color_permute(1->6,2->1,3->9,4->7,6->3,7->8,8->4,9->2)+rotate_90_cw"
26ab566d,d5d6de2d.json,"reflect_vertical+color_permute(2->3,3->2)","color_permute(2->3,3->2)+reflect_vertical"
596e9703,d631b094.json,"rotate_90_ccw+color_permute(1->7,2->8,4->2,7->1,8->4)",reflect_horizontal+rotate_180
9031eb65,d687bc17.json,reflect_horizontal+rotate_90_cw,rotate_90_ccw+reflect_horizontal
8c41c4f0,d6ad076f.json,"color_permute(1->8,2->9,3->7,4->2,6->1,7->6,8->3,9->4)+reflect_vertical","rotate_90_ccw+color_permute(1->8,2->9,3->7,4->2,6->1,7->6,8->3,9->4)"
5a23a269,d89b689b.json,"reflect_vertical+color_permute(1->7,2->5,3->4,4->8,5->1,6->3,7->9,8->6,9->2)",rotate_180+reflect_vertical
4b905ed3,d90796e8.json,reflect_horizontal+rotate_90_cw,"reflect_vertical+color_permute(2->3,3->5,5->2)"
