New_Task_ID,Original_Task,Input_Transformation,Output_Transformation
47761369,29c11459.json,"reflect_vertical+color_permute(0->7,1->9,3->4,4->1,5->3,7->8,8->0,9->5)",reflect_vertical+rotate_180
5cb55b19,29c11459.json,"color_permute(0->7,1->2,2->9,3->5,4->3,5->6,6->8,7->4,8->0,9->1)+reflect_horizontal","rotate_90_cw+color_permute(0->7,1->2,2->9,3->5,4->3,5->6,6->8,7->4,8->0,9->1)"
4a218ea3,29ec7d0e.json,rotate_90_ccw+reflect_vertical,reflect_vertical+rotate_90_ccw
182aac1b,29ec7d0e.json,"reflect_horizontal+color_permute(0->7,1->8,2->9,3->6,4->2,6->3,7->1,8->4,9->0)","reflect_horizontal+color_permute(0->7,1->8,2->9,3->6,4->2,6->3,7->1,8->4,9->0)"
b64a30f6,2c608aff.json,"color_permute(1->8,2->1,3->2,4->5,5->3,8->4)+rotate_90_cw",reflect_horizontal+rotate_90_cw
7e272119,2c608aff.json,"color_permute(1->2,2->1,5->8,8->5)+reflect_horizontal","color_permute(1->2,2->1,5->8,8->5)+reflect_horizontal"
6cde3e90,2dc579da.json,"color_permute(0->2,1->3,2->8,3->0,4->1,8->4)+rotate_90_cw","color_permute(0->2,1->3,2->8,3->0,4->1,8->4)+rotate_180"
011f47cc,2dc579da.json,"color_permute(0->4,2->0,3->8,4->3,8->2)+reflect_vertical",reflect_vertical+rotate_90_ccw
35f30411,2dee498d.json,"color_permute(0->4,1->3,2->0,3->2,4->5,5->1)+rotate_90_cw",reflect_horizontal+rotate_180
81439234,2dee498d.json,"reflect_vertical+color_permute(1->3,2->5,3->1,4->2,5->4)","rotate_90_ccw+color_permute(1->3,2->5,3->1,4->2,5->4)"
3cf283a5,31aa019c.json,"rotate_90_ccw+color_permute(0->4,1->5,2->7,3->2,4->1,5->8,6->0,7->9,8->3,9->6)","color_permute(0->4,1->5,2->7,3->2,4->1,5->8,6->0,7->9,8->3,9->6)+reflect_horizontal"
6c689fe5,31aa019c.json,"color_permute(0->3,1->5,2->0,3->4,4->8,5->1,7->9,8->7,9->2)+rotate_90_cw","color_permute(0->3,1->5,2->0,3->4,4->8,5->1,7->9,8->7,9->2)+reflect_horizontal"
d7c624da,321b1fc6.json,"color_permute(0->8,3->6,4->9,6->0,7->3,8->7,9->4)+reflect_horizontal","reflect_vertical+color_permute(0->8,3->6,4->9,6->0,7->3,8->7,9->4)"
d3c765d0,321b1fc6.json,reflect_vertical+rotate_90_cw,"rotate_180+color_permute(0->6,3->8,4->0,6->9,7->4,8->7,9->3)"
72c0cf54,32597951.json,rotate_90_cw+reflect_vertical,"rotate_180+color_permute(3->8,8->3)"
5828d5db,32597951.json,"reflect_vertical+color_permute(0->3,1->0,3->8,8->1)","color_permute(0->3,1->0,3->8,8->1)+reflect_horizontal"
06783b5d,3618c87e.json,"color_permute(1->5,5->1)+rotate_180","color_permute(1->5,5->1)+reflect_vertical"
34ae2a3b,3618c87e.json,"color_permute(0->1,1->0)+rotate_180","reflect_vertical+color_permute(0->1,1->0)"
7620c254,363442ee.json,reflect_horizontal+rotate_180,reflect_vertical+rotate_180
8e59dd70,363442ee.json,"color_permute(1->6,2->7,3->4,4->8,5->2,6->3,7->9,8->1,9->5)+rotate_180",reflect_vertical+rotate_180
97a41b0a,3906de3d.json,reflect_horizontal+rotate_90_cw,"color_permute(0->2,2->0)+reflect_horizontal"
c12c0e0a,3906de3d.json,"color_permute(0->2,1->0,2->1)+rotate_90_cw","color_permute(0->2,1->0,2->1)+reflect_horizontal"
1b72dcb5,3aa6fb7a.json,"rotate_90_cw+color_permute(1->8,8->1)",reflect_vertical+rotate_180
6f1f8e5b,3aa6fb7a.json,reflect_horizontal+rotate_90_ccw,reflect_vertical+rotate_180
82996667,3ac3eb23.json,"color_permute(0->8,3->0,4->7,6->3,7->4,8->6)+reflect_vertical","reflect_vertical+color_permute(0->8,3->0,4->7,6->3,7->4,8->6)"
ba7ea370,3ac3eb23.json,"reflect_horizontal+color_permute(0->6,2->8,4->7,6->4,7->2,8->0)",rotate_90_cw+reflect_horizontal
cd9fd695,3af2c5a8.json,"rotate_90_ccw+color_permute(0->3,3->0,4->8,8->4)","reflect_vertical+color_permute(0->3,3->0,4->8,8->4)"
93e243ac,3af2c5a8.json,rotate_180+reflect_vertical,reflect_vertical+rotate_90_cw
f1ab432b,3bd67248.json,reflect_vertical+rotate_180,"reflect_vertical+color_permute(0->8,2->4,3->5,4->2,5->3,6->0,8->6)"
93576ea3,3bd67248.json,rotate_90_cw+reflect_vertical,"color_permute(2->8,3->5,4->3,5->2,8->4)+reflect_vertical"
da23612f,3bdb4ada.json,"rotate_90_cw+color_permute(0->4,1->8,4->7,5->0,7->1,8->5)","color_permute(0->4,1->8,4->7,5->0,7->1,8->5)+rotate_90_ccw"
429b7822,3bdb4ada.json,reflect_horizontal+rotate_90_ccw,rotate_90_cw+reflect_horizontal
71015a7f,3c9b0459.json,"color_permute(2->6,3->4,4->2,5->9,6->3,7->8,8->7,9->5)+rotate_180","reflect_horizontal+color_permute(2->6,3->4,4->2,5->9,6->3,7->8,8->7,9->5)"
3e6821fe,3c9b0459.json,"color_permute(1->2,2->5,4->6,5->9,6->8,8->4,9->1)+rotate_180",reflect_vertical+rotate_180
bca2c83b,3e980e27.json,rotate_90_ccw+reflect_horizontal,"rotate_90_ccw+color_permute(0->1,1->3,2->8,3->2,8->0)"
53dc9c01,3e980e27.json,"color_permute(0->3,1->2,2->1,3->0)+rotate_180","rotate_90_ccw+color_permute(0->3,1->2,2->1,3->0)"
c924af0c,3f7978a0.json,"reflect_vertical+color_permute(0->5,5->0)","color_permute(0->5,5->0)+rotate_180"
70b7f8fe,3f7978a0.json,"reflect_horizontal+color_permute(0->8,8->0)",rotate_90_cw+reflect_vertical
5e0c2e56,40853293.json,reflect_vertical+rotate_180,reflect_horizontal+rotate_90_cw
66de5741,40853293.json,"color_permute(2->4,3->7,4->3,5->8,7->2,8->5)+reflect_vertical","rotate_180+color_permute(2->4,3->7,4->3,5->8,7->2,8->5)"
62fa997b,41e4d17e.json,"rotate_90_cw+color_permute(1->8,6->1,8->6)",rotate_180+reflect_vertical
c81626dc,41e4d17e.json,"color_permute(6->8,8->6)+reflect_vertical","color_permute(6->8,8->6)+reflect_vertical"
c9751337,4258a5f9.json,reflect_horizontal+rotate_90_cw,"rotate_90_cw+color_permute(0->1,1->5,5->0)"
3469558b,4258a5f9.json,reflect_vertical+rotate_90_cw,"reflect_vertical+color_permute(0->5,5->0)"
0d1298d6,4347f46a.json,reflect_vertical+rotate_90_ccw,"color_permute(0->8,1->0,2->4,3->1,4->2,5->6,6->3,7->5,8->7)+reflect_vertical"
54395d0e,4347f46a.json,"color_permute(0->5,1->7,2->8,3->2,4->6,5->4,6->0,7->3,8->1)+reflect_vertical","rotate_90_cw+color_permute(0->5,1->7,2->8,3->2,4->6,5->4,6->0,7->3,8->1)"
607e61e2,444801d8.json,rotate_90_ccw+reflect_vertical,reflect_vertical+rotate_90_cw
d3be22d2,444801d8.json,"color_permute(0->8,1->0,2->7,3->6,4->1,6->3,7->2,8->4)+rotate_180","rotate_90_ccw+color_permute(0->8,1->0,2->7,3->6,4->1,6->3,7->2,8->4)"
6fa120b3,445eab21.json,"reflect_vertical+color_permute(0->6,2->9,3->0,4->7,6->4,7->2,8->3,9->8)","color_permute(0->6,2->9,3->0,4->7,6->4,7->2,8->3,9->8)+reflect_vertical"
73caee60,445eab21.json,rotate_90_ccw+reflect_vertical,"rotate_180+color_permute(0->6,2->3,3->2,4->7,6->9,7->0,8->4,9->8)"
e7814514,44d8ac46.json,reflect_vertical+rotate_90_cw,"color_permute(0->2,2->0)+reflect_horizontal"
5f912a9c,44d8ac46.json,"rotate_90_ccw+color_permute(0->5,2->0,5->2)","color_permute(0->5,2->0,5->2)+reflect_horizontal"
46a57aba,44f52bb0.json,"color_permute(0->1,1->7,2->0,7->2)+reflect_vertical","reflect_vertical+color_permute(0->1,1->7,2->0,7->2)"
0fde8b3c,44f52bb0.json,"reflect_horizontal+color_permute(0->1,1->0,2->7,7->2)","rotate_180+color_permute(0->1,1->0,2->7,7->2)"
27553c2f,46f33fce.json,"color_permute(0->2,2->4,3->6,4->8,6->0,8->3)+reflect_horizontal","reflect_horizontal+color_permute(0->2,2->4,3->6,4->8,6->0,8->3)"
ff2c9428,46f33fce.json,"reflect_vertical+color_permute(0->6,2->4,3->8,4->2,6->3,8->0)","color_permute(0->6,2->4,3->8,4->2,6->3,8->0)+reflect_vertical"
f3b3bc92,47c1f68c.json,"color_permute(0->8,1->3,2->0,3->1,8->2)+rotate_90_ccw",rotate_180+reflect_horizontal
6a21af9d,47c1f68c.json,rotate_90_cw+reflect_horizontal,"color_permute(0->4,1->3,2->1,3->8,4->2,8->0)+rotate_90_cw"
c7459a11,48d8fb45.json,"color_permute(0->3,2->4,3->0,4->5,5->2)+rotate_180",rotate_90_ccw+reflect_vertical
16896aa4,48d8fb45.json,"rotate_90_ccw+color_permute(0->3,1->2,2->4,3->5,4->1,5->0)","reflect_horizontal+color_permute(0->3,1->2,2->4,3->5,4->1,5->0)"
e06d0d2f,4938f0c2.json,"rotate_180+color_permute(0->3,2->0,3->2)","rotate_90_cw+color_permute(0->3,2->0,3->2)"
762fc35d,4938f0c2.json,rotate_90_ccw+reflect_vertical,"color_permute(0->3,3->0)+reflect_vertical"
00c7c37a,496994bd.json,rotate_180+reflect_vertical,"color_permute(2->5,3->8,5->2,8->3)+rotate_90_cw"
85ff2c8e,496994bd.json,"color_permute(0->2,2->0)+reflect_horizontal","color_permute(0->2,2->0)+reflect_horizontal"
97d2bf81,49d1d64f.json,"reflect_vertical+color_permute(0->8,1->2,2->4,3->1,4->3,8->0)","color_permute(0->8,1->2,2->4,3->1,4->3,8->0)+rotate_90_ccw"
968e653d,49d1d64f.json,"color_permute(0->4,1->0,2->3,3->8,4->2,8->1)+rotate_90_ccw","color_permute(0->4,1->0,2->3,3->8,4->2,8->1)+reflect_vertical"
46296db9,4be741c5.json,"rotate_90_cw+color_permute(3->4,4->3,5->8,6->5,8->6)",rotate_180+reflect_vertical
089d8654,4be741c5.json,"color_permute(1->6,3->1,4->5,5->8,6->4,8->3)+rotate_180",reflect_horizontal+rotate_90_ccw
21a90886,4c4377d9.json,"rotate_90_cw+color_permute(1->5,5->9,9->1)","color_permute(1->5,5->9,9->1)+reflect_horizontal"
790b8237,4c4377d9.json,"color_permute(3->4,4->3)+rotate_90_ccw","rotate_90_ccw+color_permute(3->4,4->3)"
efff1780,508bd3b6.json,reflect_horizontal+rotate_90_ccw,rotate_90_ccw+reflect_horizontal
34eff27a,508bd3b6.json,"color_permute(2->8,3->2,8->3)+reflect_horizontal",reflect_vertical+rotate_180
143536fb,50cb2852.json,"reflect_horizontal+color_permute(0->1,1->0,2->8,8->2)",reflect_vertical+rotate_180
22fcb0e7,50cb2852.json,"color_permute(0->8,1->0,2->1,8->2)+reflect_vertical",reflect_vertical+rotate_180
3f9d46ba,5117e062.json,"reflect_horizontal+color_permute(0->6,2->7,3->2,6->3,7->0)","reflect_vertical+color_permute(0->6,2->7,3->2,6->3,7->0)"
661a57dc,5117e062.json,rotate_90_ccw+reflect_horizontal,rotate_90_cw+reflect_vertical
3828b9e7,5168d44c.json,reflect_horizontal+rotate_90_cw,rotate_90_ccw+reflect_horizontal
6f67beb2,5168d44c.json,rotate_90_ccw+reflect_vertical,"rotate_90_ccw+color_permute(0->2,2->0)"
4b5d6125,53b68214.json,"color_permute(0->2,1->6,2->1,3->8,6->0,8->3)+rotate_90_ccw","reflect_vertical+color_permute(0->2,1->6,2->1,3->8,6->0,8->3)"
6fdf0a1c,53b68214.json,"rotate_180+color_permute(0->1,1->0,2->3,3->8,8->2)",reflect_vertical+rotate_90_cw
77a7866c,543a7ed5.json,"rotate_90_cw+color_permute(4->6,6->4)",rotate_90_cw+reflect_vertical
f1f9cc43,543a7ed5.json,rotate_90_cw+reflect_vertical,"reflect_vertical+color_permute(3->6,4->3,6->4)"
10cac429,54d82841.json,"color_permute(0->8,3->6,4->5,5->4,6->0,8->3)+rotate_90_ccw","color_permute(0->8,3->6,4->5,5->4,6->0,8->3)+reflect_horizontal"
8006b6fd,54d82841.json,"reflect_horizontal+color_permute(0->3,3->6,4->5,5->8,6->4,8->0)","color_permute(0->3,3->6,4->5,5->8,6->4,8->0)+rotate_90_ccw"
9be63c92,54d9e175.json,rotate_90_ccw+reflect_horizontal,"color_permute(0->4,1->3,2->9,3->6,4->2,5->7,6->8,7->5,8->1,9->0)+rotate_90_ccw"
e75d31e2,54d9e175.json,rotate_90_cw+reflect_horizontal,"color_permute(0->6,1->8,2->0,3->7,4->1,5->9,6->5,7->2,8->4,9->3)+rotate_90_cw"
63c84a0a,5521c0d9.json,rotate_90_cw+reflect_vertical,"rotate_90_cw+color_permute(0->4,1->0,2->1,4->2)"
bda6029b,5521c0d9.json,rotate_90_ccw+reflect_vertical,"color_permute(0->4,2->0,4->2)+reflect_vertical"
7c42951e,5582e5ca.json,"reflect_vertical+color_permute(0->8,1->4,3->0,4->6,6->1,8->9,9->3)","color_permute(0->8,1->4,3->0,4->6,6->1,8->9,9->3)+rotate_180"
5a1e3ac6,5582e5ca.json,rotate_180+reflect_horizontal,"color_permute(0->9,1->0,3->8,4->6,6->4,8->1,9->3)+rotate_90_cw"
fee2db9e,5614dbcf.json,"color_permute(0->8,2->4,3->0,4->3,5->2,6->9,8->5,9->6)+reflect_vertical","color_permute(0->8,2->4,3->0,4->3,5->2,6->9,8->5,9->6)+reflect_horizontal"
c425a1b3,5614dbcf.json,rotate_90_ccw+reflect_horizontal,"color_permute(0->3,2->0,3->8,4->6,5->4,6->2,7->9,8->5,9->7)+rotate_90_cw"
2136200c,56dc2b01.json,reflect_vertical+rotate_180,rotate_90_ccw+reflect_horizontal
65ef3b02,56dc2b01.json,"reflect_horizontal+color_permute(0->8,3->0,8->3)","rotate_180+color_permute(0->8,3->0,8->3)"
034615a2,56ff96f3.json,"rotate_90_ccw+color_permute(0->6,1->8,2->0,3->4,4->2,6->7,7->1,8->3)","reflect_vertical+color_permute(0->6,1->8,2->0,3->4,4->2,6->7,7->1,8->3)"
b0d5b073,56ff96f3.json,"color_permute(0->1,1->3,2->8,3->4,4->2,6->7,7->0,8->6)+rotate_90_ccw","color_permute(0->1,1->3,2->8,3->4,4->2,6->7,7->0,8->6)+rotate_90_cw"
c318b1b8,5bd6f4ac.json,"color_permute(0->1,1->6,2->4,3->7,4->8,6->9,7->3,8->2,9->0)+reflect_vertical","color_permute(0->1,1->6,2->4,3->7,4->8,6->9,7->3,8->2,9->0)+rotate_90_cw"
0df75ee9,5bd6f4ac.json,"color_permute(0->6,1->2,2->1,3->7,4->0,6->8,7->4,8->9,9->3)+reflect_horizontal","rotate_180+color_permute(0->6,1->2,2->1,3->7,4->0,6->8,7->4,8->9,9->3)"
826192ad,5c0a986e.json,"reflect_vertical+color_permute(0->1,1->2,2->0)","rotate_180+color_permute(0->1,1->2,2->0)"
25d6861b,5c0a986e.json,"color_permute(0->1,1->0)+reflect_vertical","color_permute(0->1,1->0)+reflect_vertical"
cc11cdc3,60b61512.json,rotate_90_ccw+reflect_horizontal,"color_permute(0->4,4->7,7->0)+rotate_90_ccw"
cc57177e,60b61512.json,"color_permute(4->7,7->4)+rotate_180","color_permute(4->7,7->4)+rotate_180"
ef5586e3,6150a2bd.json,reflect_horizontal+rotate_90_cw,"color_permute(0->7,1->3,2->0,3->8,4->6,5->1,6->2,7->4,8->5)+reflect_vertical"
627ad8f3,6150a2bd.json,"reflect_vertical+color_permute(0->6,1->8,3->4,4->3,6->0,8->1)","color_permute(0->6,1->8,3->4,4->3,6->0,8->1)+reflect_vertical"
fd976c43,62c24649.json,reflect_horizontal+rotate_90_ccw,reflect_horizontal+rotate_90_ccw
ba1b5edc,62c24649.json,"reflect_vertical+color_permute(0->2,2->0)","rotate_180+color_permute(0->2,2->0)"
44180eec,63613498.json,"color_permute(0->3,1->7,2->6,3->5,4->8,5->0,6->9,7->1,8->4,9->2)+reflect_vertical",reflect_horizontal+rotate_90_cw
10bbb267,63613498.json,"color_permute(0->4,1->8,2->5,3->2,4->3,5->1,6->7,7->0,8->9,9->6)+reflect_vertical","color_permute(0->4,1->8,2->5,3->2,4->3,5->1,6->7,7->0,8->9,9->6)+reflect_horizontal"
d8e06fce,6430c8c4.json,"color_permute(0->7,3->0,7->3)+reflect_horizontal",rotate_90_cw+reflect_horizontal
ecb8f7f1,6430c8c4.json,"rotate_90_cw+color_permute(2->4,4->2)","color_permute(2->4,4->2)+reflect_vertical"
efdf3066,6455b5f5.json,"rotate_180+color_permute(0->1,1->2,2->8,8->0)","color_permute(0->1,1->2,2->8,8->0)+reflect_vertical"
4340a3b8,6455b5f5.json,reflect_horizontal+rotate_90_ccw,"color_permute(0->2,1->0,2->8,8->1)+rotate_180"
3a6875b3,67385a82.json,"color_permute(0->8,3->0,8->3)+reflect_horizontal","rotate_90_ccw+color_permute(0->8,3->0,8->3)"
c22395c6,67385a82.json,"color_permute(0->8,3->0,8->3)+rotate_90_cw","color_permute(0->8,3->0,8->3)+reflect_horizontal"
1ee33d44,673ef223.json,"rotate_180+color_permute(0->8,4->0,8->4)","color_permute(0->8,4->0,8->4)+reflect_horizontal"
1c8a4102,673ef223.json,"color_permute(0->2,2->8,4->0,8->4)+rotate_180",rotate_90_ccw+reflect_vertical
4ec741f3,6773b310.json,rotate_90_cw+reflect_vertical,"color_permute(0->6,6->0)+rotate_180"
59256f9e,6773b310.json,"color_permute(0->1,1->6,6->0)+reflect_vertical","rotate_180+color_permute(0->1,1->6,6->0)"
304630c5,67a3c6ac.json,"color_permute(2->7,7->2)+reflect_horizontal",reflect_horizontal+rotate_180
0ed8f19a,67a3c6ac.json,"rotate_180+color_permute(1->2,2->1)","color_permute(1->2,2->1)+reflect_horizontal"
ccb52e53,67a423a3.json,"reflect_vertical+color_permute(0->3,1->6,2->8,3->1,4->2,6->4,8->9,9->0)",rotate_90_cw+reflect_vertical
8d6737bf,67a423a3.json,"rotate_90_ccw+color_permute(0->5,3->8,5->0,8->9,9->3)",rotate_90_cw+reflect_horizontal
132061c2,67e8384a.json,"color_permute(1->4,2->7,3->5,4->8,5->1,6->2,7->6,8->3)+rotate_180",reflect_vertical+rotate_90_cw
88d01b7e,67e8384a.json,"color_permute(1->7,2->5,3->1,4->8,5->2,6->3,7->4,8->6)+reflect_vertical","color_permute(1->7,2->5,3->1,4->8,5->2,6->3,7->4,8->6)+reflect_vertical"
cb2e89f2,68b16354.json,"color_permute(1->2,2->8,3->1,8->3)+rotate_90_cw","color_permute(1->2,2->8,3->1,8->3)+reflect_vertical"
e5bdb502,68b16354.json,"color_permute(2->8,4->2,8->4)+reflect_vertical",rotate_90_cw+reflect_horizontal
436616f7,6b9890af.json,"reflect_vertical+color_permute(0->8,1->0,3->1,8->3)",reflect_horizontal+rotate_180
a04dda9c,6b9890af.json,"rotate_90_cw+color_permute(2->4,3->8,4->3,8->2)","color_permute(2->4,3->8,4->3,8->2)+rotate_180"
310021fb,6c434453.json,reflect_horizontal+rotate_180,"color_permute(0->1,1->2,2->0)+rotate_90_cw"
cba01f9a,6c434453.json,reflect_vertical+rotate_90_cw,"color_permute(0->1,1->0)+rotate_90_ccw"
bdb343b5,6cdd2623.json,reflect_vertical+rotate_90_cw,reflect_horizontal+rotate_90_ccw
a33da3b3,6cdd2623.json,reflect_horizontal+rotate_180,rotate_90_ccw+reflect_horizontal
f4e01727,6d0160f0.json,"color_permute(0->5,2->4,4->2,5->7,6->8,7->6,8->9,9->0)+rotate_90_cw","rotate_90_cw+color_permute(0->5,2->4,4->2,5->7,6->8,7->6,8->9,9->0)"
25a5040c,6d0160f0.json,"color_permute(0->9,1->2,2->4,3->8,4->6,6->7,7->1,8->0,9->3)+rotate_90_ccw","color_permute(0->9,1->2,2->4,3->8,4->6,6->7,7->1,8->0,9->3)+rotate_180"
65df6aea,6d0aefbc.json,rotate_90_cw+reflect_horizontal,reflect_vertical+rotate_90_ccw
8daca7f3,6d0aefbc.json,"rotate_90_cw+color_permute(6->8,8->6)","reflect_vertical+color_permute(6->8,8->6)"
901b7ece,6d75e8bb.json,"color_permute(0->8,8->0)+rotate_90_ccw",rotate_180+reflect_vertical
8fa89595,6d75e8bb.json,"reflect_horizontal+color_permute(0->8,8->0)","color_permute(0->8,8->0)+rotate_180"
5265e15e,6e02f1e3.json,"color_permute(4->5,5->4)+reflect_horizontal","rotate_90_ccw+color_permute(4->5,5->4)"
95710fa3,6e02f1e3.json,"rotate_180+color_permute(0->2,2->4,4->0)",reflect_vertical+rotate_180
8d40eda9,6e82a1ae.json,"reflect_horizontal+color_permute(1->2,2->1,3->5,5->3)",reflect_horizontal+rotate_180
095559ec,6e82a1ae.json,"color_permute(0->1,1->5,5->0)+reflect_horizontal","reflect_vertical+color_permute(0->1,1->5,5->0)"
e55d2307,6ecd11f4.json,"color_permute(0->8,1->0,2->4,3->9,4->6,6->2,7->3,8->1,9->7)+reflect_horizontal","color_permute(0->8,1->0,2->4,3->9,4->6,6->2,7->3,8->1,9->7)+rotate_180"
9a45dcc8,6ecd11f4.json,"reflect_horizontal+color_permute(0->8,1->5,2->0,3->4,4->6,5->3,6->7,7->1,8->9,9->2)","color_permute(0->8,1->5,2->0,3->4,4->6,5->3,6->7,7->1,8->9,9->2)+rotate_90_ccw"
8f292452,6f8cd79b.json,"reflect_horizontal+color_permute(0->8,8->0)","color_permute(0->8,8->0)+reflect_vertical"
ad3c240a,6f8cd79b.json,"color_permute(0->8,8->0)+reflect_horizontal",rotate_90_ccw+reflect_vertical
5792725d,6fa7a44f.json,"reflect_vertical+color_permute(1->6,2->4,4->2,6->1,8->9,9->8)","reflect_vertical+color_permute(1->6,2->4,4->2,6->1,8->9,9->8)"
d795164a,6fa7a44f.json,"color_permute(1->7,2->8,4->2,6->4,7->1,8->6)+reflect_horizontal","rotate_180+color_permute(1->7,2->8,4->2,6->4,7->1,8->6)"
6d0017d3,7468f01a.json,reflect_vertical+rotate_90_ccw,"reflect_horizontal+color_permute(0->1,1->6,2->4,4->2,6->0)"
e37b49a8,7468f01a.json,"reflect_horizontal+color_permute(0->2,1->6,2->0,3->1,6->8,8->3)",reflect_vertical+rotate_90_ccw
acaafb0e,746b3537.json,"rotate_90_cw+color_permute(1->8,2->1,3->2,4->3,8->4)",rotate_90_cw+reflect_vertical
78218221,746b3537.json,"color_permute(1->6,2->1,3->8,4->2,6->4,8->3)+reflect_horizontal","color_permute(1->6,2->1,3->8,4->2,6->4,8->3)+rotate_180"
a40d28f7,74dd1130.json,rotate_180+reflect_horizontal,"color_permute(1->4,2->8,3->5,4->9,5->2,8->1,9->3)+reflect_vertical"
2e92fe6e,74dd1130.json,"reflect_vertical+color_permute(1->4,2->5,3->8,4->3,5->1,6->9,8->6,9->2)","reflect_vertical+color_permute(1->4,2->5,3->8,4->3,5->1,6->9,8->6,9->2)"
8cc21663,75b8110e.json,"rotate_180+color_permute(0->6,4->9,5->4,6->5,9->0)",reflect_vertical+rotate_90_cw
b1202ac3,75b8110e.json,"reflect_horizontal+color_permute(0->9,4->0,9->4)","reflect_horizontal+color_permute(0->9,4->0,9->4)"
0b02ac10,760b3cac.json,"color_permute(0->8,8->0)+rotate_90_ccw",rotate_180+reflect_horizontal
96c8e0b1,760b3cac.json,reflect_horizontal+rotate_180,reflect_horizontal+rotate_90_ccw
c9de7806,77fdfe62.json,"rotate_180+color_permute(0->2,1->0,2->3,3->6,5->7,6->8,7->1,8->5)",rotate_90_cw+reflect_vertical
26c73436,77fdfe62.json,"rotate_180+color_permute(0->4,1->3,3->6,4->5,5->8,6->1,8->9,9->0)","color_permute(0->4,1->3,3->6,4->5,5->8,6->1,8->9,9->0)+rotate_180"
eca437af,780d0b14.json,"color_permute(0->7,1->0,2->4,3->1,4->8,7->3,8->2)+reflect_vertical","color_permute(0->7,1->0,2->4,3->1,4->8,7->3,8->2)+reflect_horizontal"
98751bcd,780d0b14.json,"color_permute(0->4,1->3,2->7,3->0,4->2,7->1)+rotate_90_cw","reflect_vertical+color_permute(0->4,1->3,2->7,3->0,4->2,7->1)"
f0a10ba5,794b24be.json,"rotate_90_cw+color_permute(0->2,2->0)",rotate_90_cw+reflect_vertical
55db2802,794b24be.json,rotate_90_ccw+reflect_horizontal,"rotate_90_ccw+color_permute(0->2,2->0)"
730e26f8,7b7f7511.json,"color_permute(2->8,3->6,5->3,6->5,8->2)+reflect_vertical",rotate_90_cw+reflect_vertical
a9dd5353,7b7f7511.json,reflect_horizontal+rotate_90_ccw,reflect_horizontal+rotate_90_ccw
4e11dd9d,7e0986d6.json,reflect_horizontal+rotate_90_cw,reflect_vertical+rotate_90_cw
1e8d8024,7e0986d6.json,"color_permute(0->1,1->2,2->3,3->4,4->0)+reflect_horizontal",reflect_horizontal+rotate_90_cw
a195ab01,7f4411dc.json,"color_permute(0->7,5->8,7->0,8->5)+reflect_vertical","rotate_180+color_permute(0->7,5->8,7->0,8->5)"
e86bebc5,7f4411dc.json,rotate_180+reflect_vertical,"reflect_vertical+color_permute(6->8,8->6)"
44ebbb1c,7fe24cdd.json,"reflect_vertical+color_permute(0->5,1->0,3->1,5->8,8->3)","color_permute(0->5,1->0,3->1,5->8,8->3)+rotate_90_cw"
57d104b3,7fe24cdd.json,rotate_90_ccw+reflect_horizontal,reflect_vertical+rotate_90_cw
de2e4752,810b9b61.json,"color_permute(0->3,1->0,3->1)+reflect_vertical","color_permute(0->3,1->0,3->1)+rotate_90_cw"
7a84fc46,810b9b61.json,"color_permute(0->3,3->0)+rotate_90_ccw","reflect_vertical+color_permute(0->3,3->0)"
67bfdefc,82819916.json,"reflect_vertical+color_permute(0->4,1->2,2->3,3->6,4->0,6->1)","rotate_90_ccw+color_permute(0->4,1->2,2->3,3->6,4->0,6->1)"
506b9668,82819916.json,"color_permute(0->3,1->6,2->8,3->5,5->2,6->1,8->0)+reflect_vertical","color_permute(0->3,1->6,2->8,3->5,5->2,6->1,8->0)+reflect_vertical"
9b6f76a7,834ec97d.json,"color_permute(0->9,2->6,3->0,4->2,6->4,9->3)+rotate_90_ccw","color_permute(0->9,2->6,3->0,4->2,6->4,9->3)+rotate_90_ccw"
6f7eea93,834ec97d.json,reflect_horizontal+rotate_90_ccw,reflect_vertical+rotate_90_cw
848ee781,8403a5d5.json,"rotate_90_cw+color_permute(0->4,1->2,2->5,3->1,4->0,5->3)","rotate_180+color_permute(0->4,1->2,2->5,3->1,4->0,5->3)"
23d487f0,8403a5d5.json,reflect_vertical+rotate_90_ccw,"color_permute(1->2,2->4,3->5,4->1,5->3)+reflect_horizontal"
241d0a63,855e0971.json,"color_permute(0->5,1->8,2->0,3->1,5->3,8->2)+reflect_vertical",rotate_180+reflect_horizontal
bef4f39c,855e0971.json,"rotate_90_cw+color_permute(0->8,1->5,2->0,3->4,4->3,5->1,8->2)",reflect_vertical+rotate_90_cw
f0552d3b,85c4e7cd.json,"color_permute(1->3,2->7,3->8,4->2,7->4,8->1)+reflect_vertical",rotate_90_ccw+reflect_horizontal
521220bd,85c4e7cd.json,"color_permute(1->6,2->3,3->2,4->8,5->7,6->4,7->1,8->5)+rotate_90_ccw","reflect_vertical+color_permute(1->6,2->3,3->2,4->8,5->7,6->4,7->1,8->5)"
744b8935,868de0fa.json,reflect_horizontal+rotate_180,"rotate_90_ccw+color_permute(0->2,1->7,2->1,7->0)"
1b788a43,868de0fa.json,"color_permute(1->7,7->1)+rotate_90_cw","reflect_vertical+color_permute(1->7,7->1)"
dab607a2,8731374e.json,"rotate_180+color_permute(0->7,2->3,3->8,4->9,5->4,6->2,7->6,8->0,9->5)",rotate_90_cw+reflect_horizontal
